id,lnannualrt,exper,tenure,female,hours_cat,ethnicgrp_cat,ratingfill_cat,hosp_cat,jobfunc_cat,jobsubfunc_cat,year,annualrt
37244,11.19889355,29.21917725,4.049314976,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,73049.57119
87817,10.78427505,12.0246582,11.89863014,1,1,WHITE,RM,Hospital B,Clinical Lab,Technician,2015,48255.98087
57774,10.43496227,8.482191086,3.449315071,0,1,MULTI,KC,Hospital A,Clinical Lab,Technician,2015,34028.79213
54417,10.09276485,34.83287811,25.51506805,1,0,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,24167.51982
82475,10.39250946,17.20821762,1.561643839,1,1,MULTI,NA,Hospital D,Clinical Lab,Technician,2015,32614.4089
78522,11.07184982,25.87945175,7.58356142,1,1,WHITE,KC,Hospital A,Clinical Lab,Management,2015,64334.40409
52801,11.12618919,21.90684891,4.227397442,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,67927.02144
69809,11.74753471,32.70410919,16.94246483,0,1,BLACK,KC,Hospital D,Clinical Lab,Management,2015,126441.4601
39794,11.29104137,42.29862976,11.03561687,1,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,80100.82032
51692,11.0413208,14.3698616,9.457533836,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,62400.01538
83858,11.71749115,43.1479454,3.994520664,1,1,WHITE,KC,Hospital A,Clinical Lab,Management,2015,122699.2048
45907,11.24643612,37.87397385,12.72328758,0,1,WHITE,RM,Hospital B,Clinical Lab,Technician,2015,76606.41654
91430,10.75984097,9.235616684,0.583561659,1,1,WHITE,NA,Hospital A,Clinical Lab,Technician,2015,47091.1783
51701,10.2363195,13.12602806,3.690410852,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,27898.25731
81144,10.22788715,33.78356171,10.15616417,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,27663.9985
89176,10.58403587,44.04383469,5.750684738,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,39499.20695
92285,10.86816975,18.06301498,5.550684929,0,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,52479.07231
61704,11.29441166,37.40274048,10.80821896,1,1,WHITE,RM,Hospital C,Clinical Lab,Technologi,2015,80371.23835
45277,11.17274948,46.38356018,4.936986446,1,1,BLACK,RM,Hospital A,Clinical Lab,Technologi,2015,71164.50738
65093,10.30148407,28.21096039,5.378082275,1,1,BLACK,KC,Hospital A,Clinical Lab,Technician,2015,29776.77689
50382,10.34148407,37.19726181,7.276712418,1,1,WHITE,RM,Hospital A,Clinical Lab,Technician,2015,30991.99021
40383,10.63891502,9.235616684,0.583561659,1,1,BLACK,NA,Hospital D,Clinical Lab,Technician,2015,41727.47333
73197,10.44025417,18.06301498,0.909589052,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,34209.34643
37411,11.30856033,44.24383545,22.94520569,0,1,BLACK,KC,Hospital A,Clinical Lab,Technologi,2015,81516.46744
69324,10.47481724,35.90410995,31.26849365,1,1,BLACK,KC,Hospital C,Clinical Lab,Technician,2015,35412.39708
81315,11.58403206,50.51506805,10.43561649,1,1,ASIAN,KC,Hospital B,Clinical Lab,Technologi,2015,107369.5669
45320,11.20627022,35.7780838,27.08767128,0,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,73590.42623
43990,11.101161,46.97260284,15.26575375,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,66248.02971
87218,11.08533764,46.38356018,33.60548019,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,65208.01298
38280,10.88972187,31.32602692,13.54246616,1,1,ASIAN,RM,Hospital B,Clinical Lab,Technologi,2015,53622.38392
45930,11.17835041,25.59725952,10.30684948,0,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,71564.21306
88617,11.11702724,38.1178093,27.23561668,1,1,BLACK,KC,Hospital D,Clinical Lab,Management,2015,67307.51978
87419,10.26479149,8.906848907,4.476712227,1,1,WHITE,RM,Hospital A,Clinical Lab,Technician,2015,28703.99207
76272,11.3011179,44.24383545,3.994520664,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,80912.03833
77367,10.86816975,33.78356171,28.3150692,0,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,52479.07231
87272,11.0949564,30.70410919,5.301369667,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,65838.25939
42505,10.2862978,16.84383392,1.580821872,1,1,WHITE,RM,Hospital C,Clinical Lab,Technician,2015,29327.99496
37201,11.27032944,27.4630127,7.961643696,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,78458.84017
61629,11.30905533,39.82739639,33.60274124,0,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,81556.82768
37317,11.26259613,38.59999847,27.23561668,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,77854.43393
86826,11.75524998,37.87397385,16.290411,0,0,WHITE,KC,HQ,Clinical Lab,Management,2015,127420.7622
62381,10.21532722,13.45753479,1.197260261,1,0,BLACK,KC,Hospital C,Clinical Lab,Technician,2015,27318.71356
62987,10.92299839,12.21643829,8.731507301,0,1,BLACK,KC,Hospital A,Clinical Lab,Technologi,2015,55436.77107
83490,11.24344444,45.5068512,6.298630238,1,0,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,76377.57742
45587,11.49005795,37.40274048,6.298630238,0,1,WHITE,RM,Hospital B,Clinical Lab,Technologi,2015,97739.19604
37897,11.75524998,41.6356163,32.01369858,0,1,WHITE,KC,HQ,Clinical Lab,Management,2015,127420.7622
47325,11.24643612,15.53150558,14.73698616,1,1,ASIAN,RM,Hospital C,Clinical Lab,Technologi,2015,76606.41654
41190,11.22225189,30.03561783,1.312328815,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,74775.97272
73141,10.58327671,9.08767128,0.065753423,1,1,BLACK,NA,Hospital A,Clinical Lab,Technician,2015,39469.23199
44372,10.9524889,19.09589005,2.865753412,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,57095.9748
45706,11.02336025,21.31781006,9.942465782,1,1,WHITE,BE,Hospital A,Clinical Lab,Technologi,2015,61289.28143
76202,11.19974804,39.27671051,16.290411,0,0,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,73112.01815
89200,10.3727121,15.33150864,2.865753412,1,0,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,31975.079
87229,11.11488056,46.88767242,8.756164551,1,0,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,67163.18686
61303,10.41732689,7.917808533,0.200000003,1,1,BLACK,NA,Hospital A,Clinical Lab,Technician,2015,33433.94195
91030,11.54713345,49.2410965,39.57808304,0,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,103479.9803
87416,10.24842354,10.99452019,5.246575356,1,1,BLACK,KC,Hospital C,Clinical Lab,Technician,2015,28237.9907
81604,10.18124863,20.68218994,5.378082275,1,0,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,26403.41473
48193,11.17788887,54.83287811,38.10684967,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,71531.19092
46191,11.2726965,40.76986313,22.94520569,1,1,WHITE,RM,Hospital B,Clinical Lab,Technologi,2015,78644.77676
78501,10.30943298,13.25205421,1.312328815,1,1,ASIAN,KC,Hospital B,Clinical Lab,Technician,2015,30014.41314
80416,10.26943298,18.89041138,1.158904076,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,28837.53117
91110,10.98862267,15.33150864,1.197260261,1,1,ASIAN,RM,Hospital B,Clinical Lab,Technologi,2015,59196.79408
52805,11.26739311,39.82739639,16.290411,1,0,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,78228.79742
44777,11.37206173,38.59999847,15.8767128,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,86860.7664
91140,10.69223595,26.32602692,1.312328815,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,44012.80735
38619,11.59902954,40.86301422,10.80821896,1,0,WHITE,RM,Hospital C,Clinical Lab,Technologi,2015,108991.9757
71111,11.22225189,44.23287582,3.709589005,0,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,74775.97272
83122,10.45672894,47.46027374,43.30958939,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technician,2015,34777.60539
76135,10.52757641,26.4876709,6.969862938,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,37330.88983
63447,11.35174179,46.17259979,12.72328758,1,1,WHITE,RM,Hospital D,Clinical Lab,Technologi,2015,85113.57251
49040,10.87537952,34.16164398,33.60274124,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,52858.802
92101,11.32524586,45.93698502,9.213698387,1,1,WHITE,RM,Hospital C,Clinical Lab,Technologi,2015,82888.02315
78716,11.19889355,25.59725952,1.235616446,1,1,WHITE,RM,Hospital A,Clinical Lab,Technologi,2015,73049.57119
73767,10.48077965,7.917808533,1.120547891,0,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,35624.17103
83483,10.62327671,9.235616684,1.561643839,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,41080.00191
56785,10.33837887,27.3890419,5.378082275,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,30895.90309
69791,11.25723839,48.63287354,26.6849308,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,77438.42536
83240,11.21888065,43.71232986,3.920547962,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,74524.30952
63341,11.0413208,16.76438522,11.87945175,0,1,ASIAN,KC,Hospital B,Clinical Lab,Technologi,2015,62400.01538
46242,11.71524998,28.31781006,16.73150635,1,1,BLACK,KC,Hospital D,Clinical Lab,Management,2015,122424.5226
59348,10.9124889,8.197259903,2.139725924,1,1,BLACK,KC,Hospital C,Clinical Lab,Technologi,2015,54857.2096
49693,10.47791573,4.978082657,4.476712227,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,35522.29213
78618,11.15821457,36.06575394,32.01369858,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,70137.61846
43464,10.29933449,18.89041138,4.227397442,1,1,BLACK,RM,Hospital B,Clinical Lab,Technician,2015,29712.83802
72175,10.51791573,31.49040985,7.06575346,1,1,ASIAN,KC,Hospital B,Clinical Lab,Technician,2015,36971.98437
41406,11.08243938,29.00273895,4.832876682,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,65019.29718
85450,11.27586555,44.24383545,0.909589052,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,78894.40208
40510,11.09177013,30.70410919,6.117808342,1,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,65628.81516
74914,11.7957201,38.59999847,7.238356113,1,1,WHITE,RM,Hospital C,Clinical Lab,Management,2015,132683.2649
38716,11.19606491,32.70410919,22.94520569,1,1,BLACK,RM,Hospital A,Clinical Lab,Technologi,2015,72843.2325
91601,10.5119915,19.01095963,1.235616446,1,1,WHITE,KC,Hospital C,Clinical Lab,Technician,2015,36753.60154
64190,10.58327671,13.08493233,4.227397442,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,39469.23199
68387,11.16892147,26.98904037,6.75890398,1,1,ASIAN,KC,Hospital B,Clinical Lab,Technologi,2015,70892.60964
43776,10.5119915,48.7287674,43.30958939,1,1,WHITE,RM,Hospital A,Clinical Lab,Technician,2015,36753.60154
47953,10.43098064,16.76438522,0.832876742,1,1,BLACK,NA,Hospital B,Clinical Lab,Technician,2015,33893.5715
48053,10.2462978,16.78356171,0.909589052,1,1,BLACK,RM,Hospital B,Clinical Lab,Technician,2015,28178.02783
82584,11.34856033,44.23287582,26.20547867,1,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,84843.21758
59804,11.18164059,45.5068512,12.5095892,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,71800.05972
86736,11.24086185,13.79726028,5.550684929,1,0,BLACK,KC,Hospital A,Clinical Lab,Technologi,2015,76180.58008
61754,11.58170509,35.21369934,31.59178162,0,1,WHITE,RM,Hospital D,Clinical Lab,Technologi,2015,107120.0121
87300,11.27586555,34.94246674,9.594520569,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,78894.40208
57845,10.91121197,36.48493195,12.5095892,1,1,WHITE,KC,Hospital D,Clinical Lab,Technician,2015,54787.20539
89516,11.29746719,37.52054977,26.76164436,0,0,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,80617.191
50506,10.38611126,36.48493195,9.884931564,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,32406.4015
70085,10.21897789,31.74520493,5.93424654,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,27418.6273
55760,11.20881081,33.04383469,0.832876742,0,1,HISPA,NA,Hospital D,Clinical Lab,Technologi,2015,73777.62691
77533,11.26179409,46.96438599,33.23835754,1,1,WHITE,RM,Hospital C,Clinical Lab,Technologi,2015,77792.01658
54669,10.42031094,17.76986313,1.457534194,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,33533.85941
49694,11.14837933,54.83287811,38.10684967,1,0,ASIAN,KC,Hospital A,Clinical Lab,Technologi,2015,69451.17911
48811,10.88816929,45.11232758,33.60548019,1,0,WHITE,RM,Hospital A,Clinical Lab,Technologi,2015,53539.19538
36626,10.88816929,37.19726181,30.02191734,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,53539.19538
67049,10.88972187,4.967123032,0.980821908,1,0,ASIAN,KC,Hospital B,Clinical Lab,Technologi,2015,53622.38392
88842,11.16203308,27.67397308,9.309589386,1,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,70405.95179
76640,11.31058407,40.86301422,36.40821838,1,1,WHITE,RM,Hospital A,Clinical Lab,Technologi,2015,81681.60221
87368,11.19803905,12.95890427,0.490410954,1,1,WHITE,NA,Hospital B,Clinical Lab,Technologi,2015,72987.17756
87573,11.07184982,46.38356018,17.81917763,1,0,ASIAN,KC,Hospital A,Clinical Lab,Technologi,2015,64334.40409
77325,10.39984032,16.34794617,14.73698616,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,32854.37896
55191,11.26179409,52.79451752,15.83013725,1,1,ASIAN,KC,Hospital A,Clinical Lab,Technologi,2015,77792.01658
73861,10.44909378,31.32602692,4.169863224,1,1,BLACK,KC,Hospital A,Clinical Lab,Technician,2015,34513.0841
74578,10.35886665,31.32602692,4.4383564,1,0,BLACK,RM,Hospital D,Clinical Lab,Technician,2015,31535.4205
53639,11.15974804,28.71506882,11.58904076,1,1,BLACK,RM,Hospital B,Clinical Lab,Technician,2015,70245.25492
62484,10.37850857,9.08767128,0.583561659,1,1,ASIAN,NA,Hospital B,Clinical Lab,Technician,2015,32160.95981
91597,11.15702724,41.96712494,15.7287674,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,70054.39177
48196,11.12382221,25.59725952,10.99726009,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,67766.42957
47021,11.63703823,32.33972549,26.20547867,1,1,WHITE,KC,Hospital D,Clinical Lab,Management,2015,113214.3531
41911,10.14800449,10.63835526,1.197260261,1,0,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,25540.08592
84638,11.31758972,37.53150558,28.08493233,0,0,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,82255.84432
